CNES;IBGE;leito_sus_cirurgicos;leito_sus_clinicos;leito_sus_gineco_obs;leito_sus_isolamento;leito_sus_outrasespec;leito_sus_pediatricos;leito_sus_uci;leito_sus_uti
2270390;330455;0;0;41;0;0;5;10;4
2270595;330455;0;0;0;0;0;0;0;0
2270609;330455;90;13;82;0;5;9;20;23
2270617;330455;2;75;0;0;0;0;0;0
2270668;330455;0;0;0;0;0;0;0;0
2270692;330455;0;0;0;0;0;0;0;0
2270714;330455;0;2;90;0;0;8;30;26
2270803;330455;6;19;0;1;0;0;0;0
2271443;330455;0;0;0;0;0;0;0;0
2271451;330455;0;0;0;0;0;0;0;0
2273187;330455;0;34;0;0;14;0;0;0
2273209;330455;0;14;0;11;68;0;0;0
2273276;330455;239;3;0;0;1;23;38;9
2273349;330455;0;22;0;4;10;0;0;0
2273357;330455;4;3;0;0;0;0;0;5
2273365;330455;0;10;0;0;0;0;0;3
2273381;330455;0;0;0;0;40;0;0;0
2273403;330455;0;0;0;0;0;0;0;0
2273411;330455;38;59;2;1;0;13;55;14
2273438;330455;0;0;0;0;0;0;0;0
2273454;330455;102;41;0;0;2;18;5;16
2273462;330455;24;26;0;0;56;0;2;0
2273489;330455;0;22;0;0;1;0;0;0
2273497;330455;0;0;0;0;0;0;0;0
2273519;330455;0;0;0;0;0;0;0;0
2273659;330455;74;65;8;0;0;24;0;24
2277301;330455;0;8;0;0;0;0;0;0
2280132;330455;37;60;0;2;0;22;0;29
2280167;330455;91;128;5;18;11;0;0;35
2280183;330455;216;59;0;1;0;41;0;55
2280248;330455;1;1;89;0;0;14;0;14
2280728;330455;0;8;0;0;85;0;0;0
2288338;330455;0;23;0;0;2;0;0;0
2288362;330455;0;0;0;0;74;0;0;0
2291266;330455;12;36;4;0;1;10;0;0
2291282;330455;0;0;0;0;120;0;0;0
2291304;330455;0;0;0;0;23;0;0;0
2295059;330455;0;0;0;0;0;0;0;0
2295067;330455;0;62;0;1;1;19;0;0
2295369;330455;0;0;0;0;40;0;0;0
2295393;330455;0;0;0;0;0;0;0;0
2295407;330455;30;48;62;0;0;12;7;16
2295415;330455;81;71;36;0;4;14;0;14
2295423;330455;51;48;12;3;0;16;5;8
2296306;330455;158;65;14;1;1;40;13;16
2296594;330455;0;0;12;0;0;0;0;0
2296608;330455;0;0;0;0;0;0;0;0
2296616;330455;4;8;0;1;2;51;0;10
2297833;330455;0;0;0;0;0;0;0;0
2298120;330455;100;114;54;0;0;26;0;0
2298724;330455;0;60;0;0;0;0;0;0
2298740;330455;0;0;0;0;0;0;0;0
2298759;330455;0;0;0;0;0;0;0;0
2708353;330455;0;2;36;2;0;37;17;34
2708361;330455;3;7;0;0;0;2;0;0
2812584;330455;0;0;0;0;0;0;0;0
2814188;330455;0;0;0;0;0;0;0;0
2821737;330455;0;0;0;0;0;0;0;0
3001202;330455;0;0;0;0;0;0;0;0
3002918;330455;0;0;0;0;0;0;0;0
3003450;330455;0;0;0;0;0;0;0;0
3005984;330455;0;0;0;0;0;0;0;0
3005992;330455;0;0;0;0;0;0;0;0
3006050;330455;0;0;0;0;0;0;0;0
3006131;330455;0;0;0;0;0;0;0;0
3008533;330455;0;0;0;0;0;0;0;0
3008568;330455;0;0;0;0;0;0;0;0
3008576;330455;0;0;0;0;0;0;0;0
3009947;330455;0;0;0;0;0;0;0;0
3013014;330455;0;0;0;0;0;0;0;0
3013146;330455;0;0;0;0;0;0;0;0
3018032;330455;0;0;0;0;0;0;0;0
3019624;330455;0;0;0;0;0;0;0;0
3019764;330455;0;0;0;0;0;0;0;0
3034984;330455;0;0;0;0;0;0;0;0
3046303;330455;0;0;0;0;0;0;0;0
3048721;330455;0;0;0;0;0;0;0;0
3057496;330455;0;0;0;0;0;0;0;0
3058204;330455;0;0;0;0;0;0;0;0
3058212;330455;0;0;0;0;0;0;0;0
3058301;330455;0;0;0;0;0;0;0;0
3058336;330455;0;0;0;0;0;0;0;0
3064832;330455;0;0;0;0;0;0;0;0
3070794;330455;0;0;0;0;0;0;0;0
3085384;330455;0;0;0;0;0;0;0;0
3095142;330455;0;0;0;0;0;0;0;0
3096513;330455;0;0;0;0;0;0;0;0
3096912;330455;0;0;0;0;0;0;0;0
3113205;330455;0;0;0;0;0;0;0;0
3148564;330455;0;0;0;0;0;0;0;0
3176320;330455;0;0;0;0;0;0;0;0
3176355;330455;0;0;0;0;0;0;0;0
3185095;330455;0;0;0;0;0;0;0;0
3187799;330455;0;0;0;0;0;0;0;0
3187837;330455;0;0;0;0;0;0;0;0
3333868;330455;0;0;0;0;0;0;0;0
3339769;330455;0;0;0;0;0;0;0;0
3357783;330455;0;0;0;0;0;0;0;0
3521133;330455;0;0;0;0;0;0;0;0
3521168;330455;0;0;0;0;0;0;0;0
3531228;330455;0;0;0;0;0;0;0;0
3541223;330455;0;0;0;0;0;0;0;0
3543544;330455;0;0;0;0;0;0;0;0
3543579;330455;0;0;0;0;0;0;0;0
3603105;330455;0;0;0;0;0;0;0;0
3603539;330455;0;0;0;0;0;0;0;0
3784630;330455;0;0;0;0;0;0;0;0
5034302;330455;0;0;0;0;0;0;0;0
5158044;330455;0;0;0;0;0;0;0;0
5160251;330455;0;0;0;0;0;0;0;0
5160308;330455;0;0;0;0;0;0;0;0
5177820;330455;0;0;0;0;0;0;0;0
5188326;330455;0;0;0;0;0;0;0;0
5325722;330455;0;0;0;0;0;0;0;0
5328942;330455;0;0;0;0;0;0;0;0
5355699;330455;0;0;0;0;0;0;0;0
5358833;330455;5;9;0;2;2;0;0;0
5409063;330455;0;0;0;0;0;0;0;0
5414830;330455;0;0;0;0;0;0;0;0
5506174;330455;0;0;0;0;0;0;0;0
5510341;330455;0;0;0;0;0;0;0;0
5684897;330455;0;0;0;0;0;0;0;0
5717256;330455;20;139;57;0;0;7;10;0
6043941;330455;0;0;0;0;0;0;0;0
6159397;330455;0;0;0;0;0;0;0;10
6159427;330455;0;0;0;0;0;0;0;0
6176666;330455;0;0;0;0;0;0;0;0
6183948;330455;0;0;0;0;0;0;0;0
6257100;330455;0;0;0;0;0;0;0;0
6411770;330455;0;0;0;0;0;0;0;0
6427138;330455;0;0;0;0;0;0;0;0
6670504;330455;0;0;0;0;0;0;0;0
6681573;330455;0;0;0;0;0;0;0;0
6686923;330455;0;0;0;0;0;0;0;0
6716849;330455;0;0;0;2;0;0;0;0
6716938;330455;0;0;0;0;0;0;0;0
6753469;330455;0;0;0;0;0;0;0;0
6878865;330455;0;0;0;0;0;0;0;0
6880959;330455;0;0;0;0;0;0;0;0
6933823;330455;0;0;0;0;0;0;0;0
6995462;330455;80;85;56;0;0;15;14;54
7002017;330455;0;0;0;0;56;0;0;0
7027397;330455;0;0;68;0;0;6;30;12
7041624;330455;0;1;81;0;0;6;15;10
7065515;330455;24;2;0;0;0;0;0;26
7127413;330455;0;0;0;0;0;0;0;0
7158726;330455;0;0;0;0;0;0;0;0
7166494;330455;18;55;0;0;0;0;0;10
7185081;330455;0;21;0;1;0;22;4;26
7188749;330455;0;0;0;0;0;0;0;0
7251491;330455;0;0;0;0;0;0;0;0
7267975;330455;0;2;0;0;0;0;0;44
7317522;330455;0;0;0;0;0;0;0;0
7317530;330455;0;0;0;0;0;0;0;0
7421710;330455;0;0;0;0;0;0;0;0
7458940;330455;0;0;0;0;0;0;0;0
7474040;330455;0;0;0;0;0;0;0;0
7474059;330455;0;0;0;0;0;0;0;0
7516800;330455;0;120;0;0;0;0;8;0
7535546;330455;0;0;0;0;0;0;0;0
7605935;330455;0;0;0;0;0;0;0;0
7632681;330455;0;0;0;0;0;0;0;0
7642415;330455;0;0;0;0;0;0;0;0
7642423;330455;0;0;0;0;0;0;0;0
7659415;330455;0;0;0;0;0;0;0;0
7859341;330455;0;0;0;0;0;0;0;0
7898843;330455;0;0;0;0;0;0;0;0
7954549;330455;0;0;0;0;0;0;0;0
9027645;330455;0;0;0;0;0;0;0;0
9065946;330455;0;0;0;0;0;0;0;0
9110089;330455;0;0;0;0;0;0;0;0
9151532;330455;0;0;0;0;0;0;0;0
9151583;330455;0;0;0;0;0;0;0;0
9198024;330455;0;0;0;0;0;0;0;0
9214763;330455;0;0;0;0;0;0;0;0
9305289;330455;0;0;0;0;0;0;0;0
9461086;330455;0;0;0;0;0;0;0;0
9505512;330455;0;0;0;0;0;0;0;0
9562451;330455;0;0;0;0;0;0;0;0
9567933;330455;0;0;0;0;0;0;0;0
9614133;330455;0;0;0;0;0;0;0;0
9796282;330455;0;0;0;0;0;0;0;0
9837426;330455;0;0;0;0;0;0;0;0
9945709;330455;0;0;0;0;0;0;0;0
5095824;330460;4;9;5;0;1;4;0;0
2275228;330470;0;18;0;0;0;7;0;4
2275244;330470;0;0;0;0;0;0;0;4
3040119;330470;25;27;14;0;2;8;0;0
2291320;330475;0;17;3;0;5;5;0;0
2283328;330480;12;44;17;0;0;29;2;7
2291525;330490;8;0;0;0;0;0;0;0
2292084;330490;7;72;0;2;10;0;13;0
2292165;330490;0;0;0;0;0;0;0;0
2297434;330490;0;0;0;0;0;0;0;0
2297442;330490;0;0;0;0;0;0;0;0
2297450;330490;0;0;0;0;0;0;0;0
2297485;330490;0;0;0;0;0;0;0;0
2297515;330490;0;0;0;0;211;0;0;0
2297566;330490;21;30;0;0;10;0;3;0
2297590;330490;0;0;67;0;0;20;0;0
2298031;330490;104;39;0;1;0;17;0;64
2696746;330490;36;29;0;0;0;0;15;5
2696851;330490;0;0;0;0;0;0;0;0
2704595;330490;0;0;0;2;0;40;0;0
3029131;330490;0;0;0;0;0;0;0;0
7088531;330490;0;0;0;0;0;0;0;0
7143427;330490;0;0;0;0;0;0;0;0
7813708;330490;0;0;0;0;0;0;0;0
9912584;330490;0;0;0;0;0;0;0;0
2286289;330500;6;24;10;0;0;0;0;0
2298708;330510;0;30;0;0;0;0;0;0
3130339;330510;0;0;0;0;0;0;0;0
6274242;330510;0;0;0;0;0;0;0;0
6518893;330510;0;1;59;0;0;4;29;30
2292270;330515;6;25;9;1;3;11;0;0
2280477;330520;13;0;16;0;0;4;0;0
2280582;330520;0;8;0;1;0;4;0;0
2704633;330530;8;19;3;1;0;9;3;0
2274299;330550;8;45;0;1;2;5;5;5
7529384;330550;16;0;40;0;0;0;6;10
5349893;330555;0;1;26;0;0;0;0;0
2274108;330560;0;38;0;0;0;2;0;0
2268051;330570;4;12;4;0;0;5;0;0
2283697;330575;0;0;0;0;29;0;0;0
2292386;330580;18;31;2;0;7;3;0;13
2292513;330580;4;16;14;0;46;1;0;0
2297795;330580;51;39;16;0;0;20;6;5
9786546;330580;0;0;0;0;0;0;0;0
3584968;330590;5;14;4;0;2;6;2;0
2292661;330600;0;0;0;0;120;0;0;0
2294923;330600;21;16;16;0;2;5;0;9
2292912;330610;32;94;32;0;15;25;0;30
2295075;330610;22;9;5;0;0;3;1;0
2295105;330610;16;10;2;0;8;4;0;0
2295113;330610;0;4;0;0;8;0;0;0
3211649;330610;0;0;0;0;0;0;0;0
2704390;330615;4;19;6;2;2;4;1;0
2273748;330620;43;95;26;2;0;20;12;30
2273756;330620;21;13;7;1;40;0;0;5
2273780;330620;0;0;0;0;138;0;0;0
7938861;330620;0;0;0;0;0;0;0;0
0025135;330630;50;56;31;1;1;14;4;16
0025143;330630;19;76;0;1;2;19;0;6
0025186;330630;13;7;2;0;0;0;0;5
0026050;330630;4;2;0;0;0;0;0;2
2270927;330630;0;0;0;0;0;0;0;0
2708078;330630;0;32;0;0;16;0;0;0
6255981;330630;0;0;0;0;0;0;0;0
6635148;330630;0;0;0;0;0;0;0;0
7052987;330630;0;0;0;0;0;0;0;0
9074457;330630;0;30;0;3;0;10;0;0
9698736;330630;6;28;0;1;0;0;0;0
9761322;330630;0;0;0;0;0;0;0;0
2077647;350010;8;35;11;0;0;8;0;4
2082446;350010;0;0;0;0;144;0;0;0
2077558;350050;3;15;6;0;0;6;0;0
2774720;350070;11;12;3;0;0;12;0;0
2716593;350100;2;6;3;0;10;4;0;0
2081806;350110;4;10;3;0;0;2;0;0
2080508;350130;3;10;3;0;0;2;0;0
2058790;350160;30;39;29;0;0;5;0;11
2081733;350160;0;0;0;0;94;0;0;0
2082179;350160;0;0;2;0;0;8;0;2
2688700;350160;0;0;0;0;0;0;0;0
3038130;350160;0;0;0;0;0;0;0;0
9128581;350160;0;0;0;0;0;0;0;0
2079194;350170;0;0;0;0;93;0;0;0
2090171;350170;0;12;0;0;0;6;0;0
6164366;350170;19;32;3;0;0;0;0;10
2078848;350190;14;12;11;0;0;9;0;7
2082195;350190;1;6;0;1;0;0;0;0
2084317;350190;0;0;0;0;160;0;0;0
2082691;350210;8;44;14;0;0;25;0;10
2082748;350220;11;24;6;0;4;9;0;0
2083051;350250;23;17;7;0;20;3;0;9
2078937;350260;2;14;1;0;0;3;0;0
2082098;350270;6;12;13;0;0;8;0;0
2078775;350280;85;85;25;5;0;37;22;40
2082675;350280;0;0;0;2;60;0;0;0
3366219;350280;0;0;0;0;0;0;0;0
7780745;350280;3;5;0;0;0;0;0;0
2077515;350310;2;5;5;0;0;0;0;0
2079763;350320;0;0;0;0;30;0;0;0
2082527;350320;62;40;0;0;0;12;0;14
3625087;350320;0;0;0;0;0;0;0;0
6943284;350320;1;3;36;0;0;4;12;10
7352980;350320;0;0;0;0;0;0;0;0
7564902;350320;0;0;0;0;0;0;0;0
9267263;350320;0;18;0;0;0;0;0;0
2081040;350330;0;0;0;0;0;0;0;0
2081253;350330;28;35;20;2;1;16;0;21
2082470;350330;0;0;0;0;146;0;0;0
2084120;350330;0;0;0;0;0;0;0;0
2791668;350340;1;15;0;0;0;2;0;0
2080141;350370;0;0;0;0;0;0;0;0
3018288;350380;0;0;0;0;0;0;0;0
9208127;350380;0;0;0;0;0;0;0;0
9587489;350380;0;0;0;0;0;0;0;0
6451098;350390;0;9;11;0;0;4;0;0
7980051;350390;0;0;0;0;0;0;0;0
2024624;350400;0;0;0;0;0;0;0;0
2081083;350400;28;19;14;1;0;6;0;10
2083094;350400;30;27;14;0;16;6;9;22
3812545;350400;0;0;0;0;0;0;0;0
2078228;350410;0;0;0;0;0;0;0;0
2081865;350410;0;0;0;0;0;0;0;0
5366828;350410;17;20;10;0;0;8;0;0
2081768;350420;8;17;3;0;0;7;0;0
2083604;350450;32;38;16;5;0;9;0;9
2087642;350490;0;7;5;0;0;3;0;0
2791676;350520;4;15;9;1;0;6;4;0
2082632;350530;16;23;8;0;0;12;0;0
2090236;350550;60;88;0;0;40;0;0;26
2092611;350550;30;48;17;6;21;15;12;40
3142531;350550;0;0;0;0;0;0;0;0
5033543;350550;0;0;0;0;40;0;0;0
9224815;350550;0;0;0;0;0;0;0;0
9662561;350550;0;0;0;0;0;0;0;0
2082209;350570;0;39;34;2;0;6;12;0
3272591;350570;0;0;0;0;0;0;0;0
3585239;350570;0;0;0;0;0;0;0;0
6095666;350570;72;71;24;1;12;58;12;39
6591620;350570;0;0;0;5;0;26;0;0
2092980;350580;4;12;5;0;0;7;0;0
2082853;350590;11;33;14;0;30;13;0;7
2048132;350600;0;0;0;0;0;0;0;0
2790556;350600;81;67;0;0;0;0;0;24
2790564;350600;75;1;0;0;0;9;0;6
2790580;350600;0;1;46;0;0;6;13;10
2790602;350600;79;155;0;0;0;34;11;35
2790661;350600;0;0;0;0;0;0;0;0
2790734;350600;16;22;0;0;25;0;0;0
3003361;350600;0;0;0;0;0;0;0;0
6025668;350600;0;0;0;0;0;0;0;0
7482450;350600;0;0;0;0;0;0;0;0
9788425;350600;0;0;0;0;0;0;0;0
9915354;350600;0;0;0;0;0;0;0;0
2082381;350610;20;23;13;3;0;14;0;0
3137163;350610;0;0;0;0;0;0;0;0
3137171;350610;0;0;0;0;0;0;0;0
2082497;350630;1;17;1;0;0;4;0;0
2083272;350635;10;15;12;0;2;10;0;0
2080915;350640;10;16;0;0;2;7;0;0
2078252;350650;12;25;14;0;0;15;0;10
3689972;350650;0;0;0;0;0;0;0;0
9200223;350650;0;0;0;0;0;0;0;0
2079402;350670;4;6;0;0;0;3;0;0
2791730;350680;1;18;4;0;0;6;0;0
2081261;350700;10;9;8;0;0;9;0;0
2084007;350710;0;8;1;0;0;3;0;0
2081989;350740;2;10;2;0;0;2;0;0
2090309;350750;0;0;0;0;80;0;0;0
2748223;350750;158;136;29;0;3;71;20;54
3753387;350750;0;0;0;0;0;0;0;0
7612990;350750;0;0;0;0;0;0;0;0
2688433;350760;18;26;12;2;0;4;0;4
2704900;350760;36;29;20;0;0;18;7;25
9549846;350760;0;0;0;0;0;0;0;0
2081784;350790;6;16;8;1;0;5;0;0
2079461;350810;2;8;4;0;0;8;0;0
2079313;350840;2;2;5;0;0;1;0;0
2024756;350850;9;27;13;1;0;10;0;5
3044831;350850;0;0;0;0;0;0;0;0
6426247;350850;0;0;0;0;0;0;0;0
7212275;350850;0;0;0;0;0;0;0;0
9778004;350850;0;1;0;0;0;1;0;0
2024772;350860;0;14;0;0;0;0;0;0
2080222;350870;6;14;0;0;40;2;0;0
2791684;350880;8;18;5;0;0;6;0;0
2085976;350900;0;27;0;1;0;0;0;0
6817203;350900;0;0;0;0;0;0;0;0
7580770;350900;0;0;36;2;0;2;8;6
2096196;350920;7;17;12;1;1;6;0;0
2081296;350930;3;14;4;0;0;5;0;0
2023016;350940;6;30;9;0;0;10;0;0
2022621;350950;0;3;86;0;0;3;17;25
2022648;350950;10;31;0;1;0;0;0;1
2023148;350950;0;0;0;0;0;0;0;0
2023512;350950;0;0;0;0;0;0;0;0
2078376;350950;0;0;0;0;0;0;0;0
2078465;350950;2;32;0;0;0;0;0;10
2078678;350950;0;0;0;0;0;0;0;0
2079666;350950;0;0;0;0;0;0;0;0
2079798;350950;196;163;59;0;18;36;16;84
2081482;350950;10;35;0;0;0;9;0;8
2081490;350950;75;59;0;0;0;32;11;20
2081938;350950;0;0;0;0;0;0;0;0
2081946;350950;0;0;0;0;0;0;0;0
2082128;350950;48;44;27;0;0;33;4;36
2084252;350950;15;0;0;0;0;2;0;2
2084325;350950;0;0;0;0;0;0;0;0
2811626;350950;0;0;0;0;0;0;0;0
3022609;350950;0;0;0;0;0;0;0;0
3109216;350950;0;0;0;0;0;0;0;0
6053858;350950;50;104;0;0;0;11;0;50
6605605;350950;0;0;0;0;0;0;0;0
7044666;350950;0;0;0;0;0;0;0;0
7134290;350950;0;0;0;0;0;0;0;0
9158510;350950;0;0;0;0;0;0;0;0
9477373;350950;0;0;0;0;0;0;0;0
2087219;350960;8;16;20;2;0;24;0;0
3753433;350970;0;0;0;0;136;0;0;0
7947984;350970;14;18;14;0;0;9;0;0
2080842;351000;8;8;6;0;0;3;0;0
2079097;351020;12;13;11;2;0;12;0;0
2748568;351040;15;13;17;0;0;2;0;0
3334678;351040;0;0;0;0;0;0;0;0
2082926;351050;25;40;27;0;0;13;0;16
2077124;351060;0;0;0;0;0;17;0;0
2083191;351060;0;0;0;0;0;0;0;0
2792168;351060;73;40;34;0;10;18;16;39
4047613;351060;0;17;0;0;0;0;0;0
2082071;351070;1;9;0;0;0;2;0;0
2082306;351080;10;17;2;0;0;2;0;0
2749033;351080;0;0;0;0;320;0;0;0
2079216;351100;4;6;7;0;0;13;0;0
2058626;351110;0;0;0;0;138;0;0;0
2070413;351110;0;0;0;0;0;0;0;0
2089327;351110;50;21;16;0;0;15;8;29
2089335;351110;20;111;0;0;0;0;0;10
7696981;351130;0;0;0;0;0;0;0;0
9319972;351130;0;0;0;0;0;0;0;0
2090333;351140;3;18;7;0;0;4;2;0
2751569;351150;7;8;1;1;0;5;2;0
2082780;351160;2;12;1;0;0;2;0;0
2748436;351170;3;13;4;0;0;6;0;0
2080982;351190;3;11;0;0;0;6;0;0
2095912;351200;6;14;10;0;0;5;0;0
2090376;351210;6;6;4;0;0;4;0;0
2084430;351220;5;15;10;0;4;8;0;0
7210094;351230;0;28;0;0;0;4;0;0
2090422;351260;0;6;0;0;0;0;0;0
2023644;351280;0;0;0;0;0;0;0;0
9639659;351280;8;6;12;0;1;6;0;0
2792141;351300;34;32;30;0;0;10;6;16
3091899;351300;0;0;0;0;0;0;0;0
3101126;351300;0;0;0;0;0;0;0;0
9616616;351300;0;0;0;0;0;0;0;0
9727345;351300;0;0;0;0;0;0;0;0
2079496;351310;3;10;0;0;0;0;0;0
2024691;351340;10;31;13;0;0;13;0;10
2078473;351350;12;18;21;1;0;8;0;15
2080540;351350;0;0;0;0;0;0;0;0
8002428;351350;0;7;0;1;0;0;0;0
2079518;351360;6;13;4;0;0;2;0;0
2081717;351370;5;14;3;0;0;3;0;0
2080028;351380;34;90;26;1;1;9;15;21
2084163;351380;74;33;45;2;10;29;27;33
2801051;351380;1;25;0;3;0;20;0;0
5851084;351380;4;0;0;0;0;0;0;0
7261012;351380;0;0;0;0;0;0;0;0
2082810;351390;8;12;0;0;150;3;0;0
2791692;351410;5;21;8;0;0;13;0;0
9329080;351430;1;6;5;0;0;2;0;0
2750988;351440;21;53;7;0;1;26;0;10
2790637;351450;8;36;11;0;0;22;0;0
2093022;351480;0;2;0;0;0;0;0;0
2748746;351490;0;6;0;0;0;0;0;0
2077078;351500;2;13;22;0;0;11;0;0
2079011;351500;1;40;0;0;0;0;0;0
9929991;351500;0;0;0;0;0;0;0;0
2072033;351510;1;12;1;0;0;3;0;0
2081563;351518;0;0;0;0;50;0;0;0
2084384;351518;0;0;0;0;259;0;0;0
2751623;351518;6;33;4;0;0;2;0;0
2080966;351520;2;41;1;0;16;1;0;0
2092638;351540;3;5;2;0;0;2;0;0
2078430;351550;0;0;0;0;0;0;0;0
2093324;351550;21;49;7;0;0;7;0;9
2080079;351570;55;60;34;0;11;27;17;27
2745402;351600;1;17;5;0;0;7;0;0
2043580;351620;0;26;0;0;10;0;0;0
2080117;351620;0;0;0;0;200;0;0;0
2080753;351620;0;0;0;0;0;0;0;0
2081601;351620;0;0;0;0;0;0;0;0
2705982;351620;52;88;37;0;0;25;10;45
2083876;351630;16;11;0;0;0;8;0;0
3028399;351630;20;4;35;3;0;4;15;29
2092107;351640;0;0;0;0;0;0;3;0
2746220;351640;0;0;0;0;251;0;0;0
2798220;351640;0;0;0;0;0;0;0;0
3003280;351640;0;0;0;0;0;0;0;0
6878687;351640;88;30;0;6;30;0;0;11
2080737;351660;6;15;0;0;0;6;0;0
2079844;351670;0;1;0;0;0;0;0;0
2745356;351670;0;0;0;0;195;0;0;0
9680500;351670;11;15;13;0;0;17;1;0
2081652;351690;1;19;0;0;0;0;0;0
2791706;351700;1;27;2;0;0;6;0;0
2078414;351740;9;15;6;0;0;12;0;0
2083264;351760;2;11;6;1;0;8;2;0
2083973;351770;4;18;14;0;0;4;0;0
2081520;351780;3;12;0;0;0;0;0;0
2081814;351820;13;22;7;0;0;6;0;0
2773333;351830;2;19;3;0;0;5;0;0
2081512;351840;20;42;0;2;10;0;0;13
2081644;351840;10;52;14;0;0;6;0;17
7899599;351840;0;0;0;0;0;0;0;0
2026805;351860;5;14;16;0;20;4;0;0
2754843;351870;44;50;44;2;0;16;8;29
2789353;351870;0;22;0;0;0;0;0;0
7544529;351870;0;27;0;0;6;0;0;13
7894260;351870;0;0;0;0;0;0;0;0
9373306;351870;0;0;0;0;0;0;0;0
2040069;351880;2;6;68;3;0;9;15;22
2078155;351880;54;58;0;0;0;9;0;10
2079410;351880;51;82;0;0;2;0;0;10
2080338;351880;97;70;45;0;0;39;0;36
2080427;351880;4;0;0;1;2;57;0;10
2081628;351880;0;0;0;0;0;0;0;0
2082276;351880;0;0;0;0;600;0;0;0
2082861;351880;35;29;0;0;9;0;0;10
2718324;351880;0;0;0;0;0;0;0;0
2718707;351880;0;0;0;0;0;0;0;0
5200105;351880;19;34;25;4;10;13;10;24
6625649;351880;0;0;0;0;0;0;0;0
6628508;351880;0;0;0;0;0;0;0;0
7013981;351880;0;0;0;0;0;0;0;0
9149511;351880;0;0;0;0;0;0;0;0
9255826;351880;0;0;0;0;0;0;0;0
2080281;351900;7;49;0;0;0;2;0;0
2087715;351907;9;25;18;0;0;10;0;0
7019661;351907;0;0;0;0;0;0;0;0
2791714;351910;4;13;6;0;0;5;0;0
2092395;351930;4;10;7;0;0;6;0;0
2082551;351940;2;5;0;0;0;2;0;0
2082640;351960;17;19;6;0;1;3;0;4
3482146;351960;0;0;0;0;0;0;0;0
2079615;351970;12;17;15;0;0;19;0;0
5117607;351970;0;0;0;0;0;0;0;0
9868682;351970;0;0;0;0;0;0;0;0
2750538;351990;3;10;0;0;0;5;0;0
2790599;352000;0;0;0;0;0;0;0;0
2079348;352010;4;27;8;0;0;3;0;0
2090619;352020;0;8;0;0;0;0;0;0
2081857;352030;0;9;0;0;0;0;0;0
2747871;352040;14;16;13;2;2;6;2;0
2078511;352044;22;30;6;3;0;16;5;4
2078872;352050;0;0;0;0;0;0;0;0
2084244;352050;0;0;0;0;69;0;0;0
2784602;352050;35;53;24;0;0;15;4;26
6788122;352050;0;0;0;0;0;0;0;0
2080362;352070;1;3;0;0;0;0;0;0
2081660;352090;3;14;7;0;0;5;0;0
2038447;352100;0;13;0;0;0;2;0;0
2080451;352130;1;29;5;0;0;4;0;0
2812681;352140;0;2;0;0;0;1;0;0
7603274;352170;6;6;4;0;0;3;0;0
2093227;352180;4;18;9;2;0;4;0;0
2080826;352190;0;28;2;0;0;2;0;0
2087804;352210;51;30;39;0;0;5;0;0
6834183;352210;0;0;0;0;1;0;0;0
2086271;352220;0;0;19;0;0;0;0;0
2089432;352220;0;0;0;0;0;0;0;0
2792176;352220;64;21;28;0;0;21;16;34
7228163;352220;0;11;0;0;0;2;0;0
7853130;352220;0;0;0;0;0;0;0;0
9584633;352220;0;0;0;0;0;0;0;0
3139050;352230;24;46;22;4;0;8;0;8
3987957;352230;0;0;0;0;0;0;0;0
2027186;352240;16;40;20;2;0;10;0;18
2078104;352250;73;38;34;8;12;48;15;30
2746387;352250;0;0;0;0;0;0;0;0
6048110;352250;0;0;0;0;0;0;0;0
6445365;352250;0;0;0;0;0;0;0;0
9769641;352250;0;0;0;0;0;0;0;0
9997032;352250;0;0;0;0;0;0;0;0
2081091;352260;21;29;14;0;3;10;5;4
2082950;352260;0;0;0;0;0;0;0;0
2084287;352260;0;0;0;0;0;0;0;0
2085143;352260;0;0;0;0;498;0;0;0
2079836;352270;7;27;8;0;0;4;0;4
2751674;352280;4;13;6;1;0;4;2;0
2079224;352290;5;16;0;0;0;9;0;0
2078562;352310;57;40;58;0;17;52;0;20
2081555;352320;8;29;17;4;0;10;2;0
2023709;352340;21;13;14;0;2;10;0;6
2080206;352340;3;3;3;0;0;0;0;0
2076942;352350;0;6;0;0;0;1;0;0
2798239;352360;8;8;4;1;0;5;0;0
2080184;352390;7;21;0;0;0;4;0;0
2080192;352390;4;8;0;0;258;0;0;0
2084198;352390;0;0;0;0;0;0;0;0
2092298;352390;19;13;14;0;0;8;0;34
2078538;352400;8;21;11;0;2;6;2;0
5055385;352400;0;0;0;0;0;0;0;0
2078686;352410;0;0;0;0;0;0;0;0
2751704;352410;11;22;10;0;0;10;0;9
2023865;352420;1;8;2;0;0;6;0;0
2025477;352430;10;22;11;0;0;6;0;3
8005877;352430;5;2;0;0;0;0;0;0
2026074;352440;0;0;0;0;0;0;0;0
2026112;352440;0;0;0;0;0;0;0;0
2085194;352440;6;11;26;0;0;3;10;20
2096412;352440;36;59;5;0;0;21;0;8
2793466;352440;0;0;0;0;0;0;0;0
5601436;352440;0;0;0;0;0;0;0;0
2081466;352450;3;4;0;0;142;0;0;0
2023474;352470;20;25;14;0;0;19;0;0
2079895;352480;15;44;9;0;0;8;0;13
7066376;352480;17;4;0;0;0;0;0;10
2081407;352520;0;10;0;1;1;6;0;0
9452354;352520;0;0;0;0;0;0;0;0
2083086;352530;133;29;0;1;17;20;0;16
